DateTime;Meteo_VitesseVent;Meteo_Temperature;Meteo_Pression;Meteo_IntensitePluie;Meteo_Humidite;Meteo_Ensoleillement;Meteo_DirectionVent;Gen_Temp222;Gen_Temp134;Gen_Temp133
21/03/2010 14:15;2,4;9,2;1018,2;0;76,9;300;137;17,3;20;19,6
21/03/2010 14:16;0,9;9,2;1018,2;0;76,8;310;219;17,3;20;19,6
21/03/2010 14:17;1;9,6;1018,2;0;76,7;334;178;17,3;20;19,6
21/03/2010 14:18;1,7;9,6;1018,2;0;76,1;346;196;17,3;20;19,6
21/03/2010 14:19;2,3;9,6;1018,3;0;75,8;386;226;17,3;20;19,6
21/03/2010 14:20;2,7;9,6;1018,3;0;76,3;380;229;17,3;20;19,6
21/03/2010 14:21;0,8;9,6;1018,3;0;76,5;378;218;17,3;20;19,6
21/03/2010 14:22;2;9,6;1018,3;0;76,5;365;303;17,3;20;19,6
21/03/2010 14:23;2;9,6;1018,2;0;75,2;368;287;17,3;20;19,6
21/03/2010 14:24;4;9,6;1018,3;0;74,9;379;165;17,3;20;19,6
21/03/2010 14:25;0,8;9,6;1018,3;0;74,9;383;131;17,3;20;19,6
21/03/2010 14:26;4,5;10;1018,3;0;74,8;382;181;17,3;20;19,6
21/03/2010 14:27;1,1;10;1018,4;0;74,2;387;318;17,3;20;19,6
21/03/2010 14:28;3,3;10;1018,2;0;74;358;255;17,3;20;19,6
21/03/2010 14:29;3;10;1018,4;0;73,8;329;191;17,3;20;19,6
21/03/2010 14:30;2,2;10;1018,4;0;73,7;300;197;17,3;20;19,6
21/03/2010 14:31;1,8;10;1018,4;0;73,9;313;198;17,3;20,4;19,6
21/03/2010 14:32;1,3;10;1018,3;0;73,7;319;217;17,3;20,4;19,6
21/03/2010 14:33;1,7;10;1018,4;0;73,8;296;227;17,3;20,4;19,6
21/03/2010 14:34;1,1;10;1018,4;0;73,3;255;155;17,3;20,4;19,6
21/03/2010 14:35;1,5;10,4;1018,4;0;73,1;206;245;17,3;20,4;19,6
21/03/2010 14:36;1,5;10,4;1018,4;0;72,3;197;205;17,3;20,4;19,6
21/03/2010 14:37;2,2;10,4;1018,4;0;72,5;229;250;17,3;20,4;19,6
21/03/2010 14:38;1,6;10,4;1018,4;0;72,4;202;71;17,3;20,4;19,6
21/03/2010 14:39;1,6;10,4;1018,4;0;72,3;193;189;17,3;20;19,6
21/03/2010 14:40;3,9;10,4;1018,4;0;72,1;204;152;17,3;20;19,6
21/03/2010 14:41;2;10,4;1018,5;0;72,1;213;268;17,3;20;19,6
21/03/2010 14:42;2,2;10,4;1018,4;0;72,3;188;191;17,3;20;19,6
21/03/2010 14:43;3,2;10,4;1018,4;0;72,5;147;192;17,3;20;19,6
21/03/2010 14:44;1,9;10,4;1018,4;0;72,3;113;261;17,3;20;19,6
21/03/2010 14:45;5,1;10,4;1018,4;0;72,2;101;206;17,3;20;19,6
21/03/2010 14:46;4,2;10,4;1018,4;0;71,9;94;224;17,3;20;19,6
21/03/2010 14:47;2,3;10,4;1018,4;0;72;74;214;17,3;20;19,6
21/03/2010 14:48;3;10,4;1018,4;0;72,1;68;161;17,3;20;19,6
21/03/2010 14:49;2,7;10,4;1018,3;0;71,5;72;224;17,3;20;19,6
21/03/2010 14:50;1,5;10,4;1018,3;0;71,5;84;240;17,3;20;19,6
21/03/2010 14:51;2,2;10,4;1018,4;0;71,6;85;226;17,3;20;19,6
21/03/2010 14:52;3,1;10,4;1018,4;0;71,9;91;277;17,6;20;19,6
21/03/2010 14:53;3,2;10,4;1018,4;0;71;107;118;17,3;20;19,6
21/03/2010 14:54;2,7;10,4;1018,4;0;70,2;120;197;17,3;20;19,6
21/03/2010 14:55;1,6;10,4;1018,3;0;70;134;217;17,3;20;19,6
21/03/2010 14:56;1,8;10,4;1018,4;0;70,3;141;220;17,6;20;19,6
21/03/2010 14:57;3,9;10,4;1018,4;0;70,4;145;146;17,6;20;19,6
21/03/2010 14:58;5,4;10,4;1018,4;0;69,8;126;197;17,6;20;19,6
21/03/2010 14:59;3;10,4;1018,3;0;69,4;120;159;17,6;20;19,6
21/03/2010 15:00;0,8;10,4;1018,3;0;69,5;119;180;17,6;20;19,6
21/03/2010 15:01;0,7;10,4;1018,4;0;69,5;127;138;17,6;20;19,6
21/03/2010 15:02;1,7;10,4;1018,4;0;69,5;131;329;17,6;20;19,6
21/03/2010 15:03;1,6;10,4;1018,3;0;69,3;131;268;17,6;20;19,6
21/03/2010 15:04;2,1;10,4;1018,4;0;69,3;122;185;17,6;20;19,6
21/03/2010 15:05;2,1;10,4;1018,5;0;69,4;118;176;17,6;20;19,6
21/03/2010 15:06;3,4;10,4;1018,4;0;69,4;126;281;17,6;20;19,6
21/03/2010 15:07;2,7;10,4;1018,5;0;69,6;140;224;17,6;20;19,6
21/03/2010 15:08;0;10,4;1018,5;0;69,6;154;329;17,6;20;19,6
21/03/2010 15:09;1,3;10,4;1018,5;0;69,9;171;196;17,6;20;19,6
21/03/2010 15:10;3,3;10,4;1018,6;0;69,8;182;145;17,6;20;19,6
21/03/2010 15:11;2,2;10,4;1018,6;0;70;194;168;17,6;20;19,6
21/03/2010 15:12;3,8;10,4;1018,6;0;70,2;207;206;17,6;20;19,6
21/03/2010 15:13;3,3;10,4;1018,6;0;69,9;214;199;17,6;20;19,6
21/03/2010 15:14;0;10,4;1018,6;0;70,1;203;264;17,6;20;19,6
21/03/2010 15:15;1,8;10,4;1018,6;0;70,3;200;129;17,6;20;19,6
21/03/2010 15:16;1,1;10,4;1018,6;0;70,4;208;237;17,6;20;19,6
21/03/2010 15:17;4,6;10,4;1018,7;0;70,2;186;195;17,6;20;19,6
21/03/2010 15:18;2,1;10,4;1018,6;0;69,8;198;196;17,6;20;19,6
21/03/2010 15:19;4,5;10,4;1018,6;0;69,5;194;237;17,6;20;19,6
21/03/2010 15:20;4,8;10,4;1018,6;0;69,5;173;195;17,6;20;19,6
21/03/2010 15:21;5,1;10,4;1018,7;0;69,5;164;203;17,6;20;19,6
21/03/2010 15:22;5,2;10,4;1018,6;0;69,7;209;254;17,6;20;19,6
21/03/2010 15:23;1,3;10;1018,6;0;70,1;296;229;17,6;20;19,6
21/03/2010 15:24;4,8;10;1018,5;0;70,1;702;228;17,6;20;19,6
21/03/2010 15:25;2,8;10;1018,5;0;70;535;238;17,6;20;19,6
21/03/2010 15:26;2;10;1018,7;0;70,3;441;229;17,6;20;19,6
21/03/2010 15:27;1,8;10;1018,7;0;69,7;348;193;17,6;20;19,6
21/03/2010 15:28;0,9;10;1018,6;0;69,8;341;10;17,6;20;19,6
21/03/2010 15:29;2,4;10,4;1018,7;0;69,2;265;209;17,6;20;19,6
21/03/2010 15:30;3,8;10,4;1018,7;0;68,9;217;242;17,6;20;19,6
21/03/2010 15:31;3,5;10,4;1018,8;0;68,8;191;229;17,6;20;19,6
21/03/2010 15:32;1,5;10,4;1018,8;0;69,1;165;210;17,6;20;19,6
21/03/2010 15:33;0,8;10,4;1018,8;0;69,1;133;244;17,6;20;19,6
21/03/2010 15:34;3,7;10,4;1018,9;0;69,1;112;236;17,6;20;19,6
21/03/2010 15:35;4,9;10,4;1018,8;0;69,1;105;256;17,6;20;19,6
21/03/2010 15:36;3,2;10,4;1018,9;0;69,4;102;320;17,6;20;19,6
21/03/2010 15:37;3,9;10,4;1018,9;0;69,5;89;257;17,6;20;19,6
21/03/2010 15:38;0,7;10,4;1018,9;0;70;82;142;17,6;20;19,6
21/03/2010 15:39;4,3;10,4;1018,9;0;70,3;86;264;17,6;20;19,6
21/03/2010 15:40;3,6;10,4;1018,9;0;70,3;104;239;17,6;20;19,6
21/03/2010 15:41;2,7;10,4;1018,9;0;70,4;112;294;17,6;20;19,6
21/03/2010 15:42;1,5;10;1018,9;0;70,7;140;252;17,6;20;19,6
21/03/2010 15:43;2,1;10;1018,9;0;70,9;158;303;17,6;20;19,6
21/03/2010 15:44;2,7;10;1019;0;71,2;168;236;17,6;20;19,6
21/03/2010 15:45;1,5;10;1019;0;71,2;172;222;17,6;20;19,6
21/03/2010 15:46;3;10;1019;0;71,3;187;190;17,6;20;19,6
21/03/2010 15:47;1,7;10;1018,9;0;71,5;227;208;17,6;20;19,6
21/03/2010 15:48;2,6;10;1018,9;0;71,8;208;181;17,6;20;19,6
21/03/2010 15:49;1,3;10;1018,9;0;72;205;172;17,6;20;19,6
21/03/2010 15:50;0,9;10;1018,8;0;72,1;224;77;17,6;20;19,6
21/03/2010 15:51;3,2;10;1018,8;0;72,2;289;234;17,6;20;19,6
21/03/2010 15:52;1,1;10;1018,9;0;72,2;657;249;17,6;20;19,6
21/03/2010 15:53;5,8;10;1018,8;0;72,2;587;211;17,6;20;19,6
21/03/2010 15:54;5,6;10;1018,7;0;72,2;374;268;17,6;20;19,6
21/03/2010 15:55;6,2;10;1018,7;0;72,3;513;221;17,6;20;19,6
21/03/2010 15:56;3,7;10;1018,8;0;72,1;239;224;17,6;20;19,6
21/03/2010 15:57;2,4;10;1018,8;0;72,4;190;183;17,6;20;19,6
21/03/2010 15:58;2,6;10;1018,8;0;72,1;179;306;17,6;20;19,6
21/03/2010 15:59;2,3;10;1018,9;0;72,4;168;191;17,6;20;19,6
21/03/2010 16:00;1,8;10;1018,8;0;72,2;152;319;17,6;20;19,6
21/03/2010 16:01;3,6;10;1018,8;0;72,4;154;299;17,6;20;19,6
21/03/2010 16:02;1,2;10;1018,9;0;72,9;136;12;17,6;20;19,6
21/03/2010 16:03;4,5;10;1018,9;0;73,2;135;275;17,6;20;19,6
21/03/2010 16:04;0,5;10;1018,9;0;73,5;109;224;17,6;20;19,6
21/03/2010 16:05;5,9;9,6;1018,9;0;73,7;100;289;17,6;20;19,6
21/03/2010 16:06;2,4;9,6;1019,1;0;74,2;97;204;17,6;20;19,6
21/03/2010 16:07;5,7;9,6;1019;0;74,6;91;268;17,6;20;19,6
21/03/2010 16:08;1;9,6;1019;0;75,1;89;248;17,6;20;19,6
21/03/2010 16:09;3,4;9,6;1019,1;0;75,5;85;254;17,6;20;19,6
21/03/2010 16:10;2,4;9,6;1019,1;0;75,8;87;209;17,6;20;19,6
21/03/2010 16:11;1,4;9,2;1019,1;0;76;136;174;17,6;20;19,6
21/03/2010 16:12;1,8;9,2;1019,1;0;76,4;172;227;17,6;20;19,6
21/03/2010 16:13;0;9,2;1019,1;0;76,4;272;185;17,6;20;19,6
21/03/2010 16:14;1,7;9,2;1019,1;0;76,2;387;279;17,6;20;19,6
21/03/2010 16:15;4,8;9,2;1019;0;76,3;285;269;17,6;20;19,6
21/03/2010 16:16;2,8;9,2;1019,1;0;76,5;238;214;17,6;20;19,6
21/03/2010 16:17;3,3;9,2;1019,1;0;76,5;192;272;17,6;20;19,6
21/03/2010 16:18;3,4;9,2;1019,1;0;76,1;151;179;17,6;20;19,6
21/03/2010 16:19;1,3;9,2;1019,1;0;76;135;251;17,6;20;19,6
21/03/2010 16:20;2,6;9,2;1019,1;0;75,9;121;217;17,6;20;19,6
21/03/2010 16:21;4,5;9,2;1019,1;0;0;105;260;17,6;20;19,6
21/03/2010 16:22;3,3;9,2;1019,1;0;75,8;114;245;17,6;20;19,6
21/03/2010 16:23;3;9,2;1019,2;0;75,7;107;211;17,6;20;19,6
21/03/2010 16:24;0,8;9,2;1019,2;0;75,6;92;255;17,6;20;19,6
21/03/2010 16:25;3;9,2;1019,2;0;75,9;93;233;17,6;20;19,6
21/03/2010 16:26;3;9,2;1019,2;0;75,6;97;225;17,6;20;19,6
21/03/2010 16:27;1;9,2;1019,1;0;75,9;95;225;17,6;20;19,6
21/03/2010 16:28;2,5;9,2;1019,2;0;76;89;177;17,6;20;19,6
21/03/2010 16:29;3,2;9,2;1019,2;0;75,8;87;189;17,6;20;19,6
21/03/2010 16:30;5,5;9,2;1019,1;0;75,8;95;266;17,6;20;19,6
21/03/2010 16:31;4,6;9,2;1019,2;0;75,7;100;229;17,6;20;19,6
21/03/2010 16:32;0,5;9,2;1019,1;0;75,8;100;311;17,6;20;19,6
21/03/2010 16:33;0,6;9,2;1019,2;0;76;87;139;17,6;20;19,6
21/03/2010 16:34;3,4;9,2;1019,1;0;75,9;79;312;17,6;20;19,6
21/03/2010 16:35;1,4;9,2;1019,2;0;76,1;79;120;17,6;20;19,6
21/03/2010 16:36;0,9;9,2;1019,2;0;76;88;49;17,6;20;19,6
21/03/2010 16:37;1,8;9,2;1019,2;0;76;100;101;17,6;20;19,6
21/03/2010 16:38;2,3;9,2;1019,2;0;75,8;101;315;17,6;20;19,6
21/03/2010 16:39;0,9;9,2;1019,3;0;75,7;98;163;17,6;20;19,6
21/03/2010 16:40;0;9,2;1019,2;0;76;92;215;17,6;20;19,6
21/03/2010 16:41;0,5;9,2;1019,3;0;75,7;95;246;17,6;20;19,6
21/03/2010 16:42;1,7;9,2;1019,3;0;75,5;92;248;17,6;20;19,6
21/03/2010 16:43;3,2;9,2;1019,2;0;75,5;92;258;17,6;20;19,6
21/03/2010 16:44;2,7;9,2;1019,3;0;75,8;104;206;17,6;20;19,6
21/03/2010 16:45;2;9,2;1019,3;0;75,8;94;300;17,6;20;19,6
21/03/2010 16:46;0;9,2;1019,3;0;75,9;93;263;17,6;20;19,6
21/03/2010 16:47;3,1;9,2;1019,3;0;75,7;89;300;17,6;20;19,6
21/03/2010 16:48;3,3;9,2;1019,3;0;75,8;86;321;17,6;20;19,6
21/03/2010 16:49;1,6;9,2;1019,3;0;75,7;81;186;17,6;20;19,6
21/03/2010 16:50;1,4;9,2;1019,3;0;75,8;81;265;17,6;20;19,6
21/03/2010 16:51;2,7;9,2;1019,3;0;75,8;91;244;17,6;20;19,6
21/03/2010 16:52;2,7;9,2;1019,3;0;75,9;93;296;17,6;20;19,6
21/03/2010 16:53;1,1;9,2;1019,3;0;75,7;90;266;17,6;20;19,6
21/03/2010 16:54;2,5;9,2;1019,3;0;75,8;94;212;17,6;20;19,6
21/03/2010 16:55;1,1;9,2;1019,3;0;76;92;140;17,6;20;19,6
21/03/2010 16:56;3,4;9,2;1019,3;0;75,9;91;216;17,6;20;19,6
21/03/2010 16:57;2,3;9,2;1019,3;0;75,7;86;210;17,6;20;19,6
21/03/2010 16:58;1,2;9,2;1019,4;0;75,7;81;196;17,6;20;19,6
21/03/2010 16:59;1,8;9,2;1019,3;0;75,6;77;251;17,6;20;19,6
21/03/2010 17:00;3,1;9,2;1019,4;0;75,7;73;231;17,6;20;19,6
21/03/2010 17:01;0,9;9,2;1019,4;0;75,7;72;54;17,6;20;19,6
21/03/2010 17:02;0,8;9,2;1019,4;0;75,6;69;195;17,6;20;19,6
21/03/2010 17:03;0;9,2;1019,5;0;75,6;70;356;17,6;20;19,6
21/03/2010 17:04;3,8;9,2;1019,5;0;75,5;71;259;17,6;20;19,6
21/03/2010 17:05;3,7;9,2;1019,4;0;75,5;72;279;17,6;20;19,6
21/03/2010 17:06;1,6;9,2;1019,4;0;75,7;68;264;17,6;20;19,6
21/03/2010 17:07;1,4;9,2;1019,5;0;75,9;66;293;17,6;20;19,6
21/03/2010 17:08;1;9,2;1019,5;0;75,8;68;251;17,6;20;19,6
21/03/2010 17:09;2;9,2;1019,5;0;75,8;77;200;17,6;20;19,6
21/03/2010 17:10;2,6;9,2;1019,5;0;75,9;70;183;17,6;20;19,6
21/03/2010 17:11;1,8;9,2;1019,5;0;76;59;352;17,6;20;19,6
21/03/2010 17:12;3;9,2;1019,5;0;75,8;60;240;17,6;20;19,6
21/03/2010 17:13;3,1;9,2;1019,6;0;75,8;60;240;17,6;20;19,6
21/03/2010 17:14;0;9,2;1019,6;0;76;58;299;17,6;20;19,6
21/03/2010 17:15;2,2;9,2;1019,6;0;76,1;51;277;17,6;20;19,6
21/03/2010 17:16;2,8;9,2;1019,6;0;75,9;43;222;17,6;20;19,6
21/03/2010 17:17;3;9,2;1019,6;0;75,9;38;146;17,6;20;19,6
21/03/2010 17:18;2,7;9,2;1019,6;0;76;36;146;17,6;20;19,6
21/03/2010 17:19;1,7;9,2;1019,6;0;76,1;32;170;17,6;20;19,6
21/03/2010 17:20;0;9,2;1019,6;0;76,5;28;105;17,6;20;19,6
21/03/2010 17:21;1,7;9,2;1019,6;0;76,1;27;265;17,6;20;19,6
21/03/2010 17:22;1,7;9,2;1019,6;0;76,2;28;135;17,6;20;19,6
21/03/2010 17:23;1,2;9,2;1019,7;0;76,1;28;311;17,6;20;19,6
21/03/2010 17:24;1,3;9,2;1019,7;0;76,2;27;314;17,6;20;19,6
21/03/2010 17:25;3,3;9,2;1019,6;0;76;25;260;17,6;20;19,6
21/03/2010 17:26;0;9,2;1019,7;0;76,2;26;274;17,6;20;19,6
21/03/2010 17:27;3;9,2;1019,7;0;76,2;24;227;17,6;20;19,6
21/03/2010 17:28;0,9;9,2;1019,7;0;76,5;22;297;17,6;20;19,6
21/03/2010 17:29;0,8;9,2;1019,7;0;76,6;20;47;17,6;20;19,6
21/03/2010 17:30;0;9,2;1019,7;0;76,5;20;309;17,6;20;19,6
21/03/2010 17:31;0;9,2;1019,7;0;76,5;20;309;17,6;20;19,6
21/03/2010 17:32;1,7;9,2;1019,7;0;76,5;19;253;17,6;20;19,6
21/03/2010 17:33;0,6;9,2;1019,8;0;76,5;18;248;17,6;20;19,6
21/03/2010 17:34;0;9,2;1019,8;0;76,5;17;234;17,6;20;19,6
21/03/2010 17:35;0,6;9,2;1019,8;0;76,6;17;306;17,6;20;19,6
21/03/2010 17:36;0,5;9,2;1019,8;0;76,6;19;228;17,6;20;19,6
21/03/2010 17:37;3,2;9,2;1019,9;0;76,7;19;163;17,6;20;19,6
21/03/2010 17:38;1,8;9,2;1019,8;0;76,6;18;324;17,6;20;19,6
21/03/2010 17:39;1,4;9,2;1019,9;0;76,8;18;222;17,6;20;19,6
21/03/2010 17:40;1,8;9,2;1019,9;0;77,1;18;236;17,6;20;19,6
21/03/2010 17:41;0,5;9,2;1019,9;0;77,3;18;260;17,6;20;19,6
21/03/2010 17:42;0,6;9,2;1019,9;0;77,3;17;142;17,6;20;19,6
21/03/2010 17:43;2;9,2;1020;0;77,3;15;175;17,6;20;19,6
21/03/2010 17:44;0;9,2;1020;0;77,3;15;249;17,6;20;19,6
21/03/2010 17:45;0,7;9,2;1020;0;77,4;14;220;17,6;20;19,6
21/03/2010 17:46;1,6;9,2;1020;0;77,5;14;180;17,6;20;20
21/03/2010 17:47;1,1;9,2;1020;0;77,7;13;187;17,6;20;19,6
21/03/2010 17:48;2,1;9,2;1020;0;77,8;13;241;17,6;20;19,6
21/03/2010 17:49;1,9;9,2;1020,1;0;77,8;13;350;17,6;20;19,6
21/03/2010 17:50;3,8;9,2;1020;0;77,9;12;304;17,6;20;19,6
21/03/2010 17:51;1,3;9,2;1020;0;78,2;12;290;17,6;20;19,6
21/03/2010 17:52;1,4;9,2;1020;0;78,4;12;126;17,6;20;19,6
21/03/2010 17:53;1,1;9,2;1020,1;0;78,4;12;266;17,6;20;19,6
21/03/2010 17:54;3,8;9,2;1020,1;0;78,5;12;245;17,6;20;19,6
21/03/2010 17:55;2,2;9,2;1020,1;0;78,7;11;208;17,6;20;19,6
21/03/2010 17:56;1;9,2;1020,1;0;78,9;10;323;17,6;20;19,6
21/03/2010 17:57;0,8;9,2;1020,1;0;79,2;9;144;17,6;20;19,6
21/03/2010 17:58;1,3;9,2;1020,1;0;79,2;8;148;17,6;20;19,6
21/03/2010 17:59;1,9;9,2;1020,1;0;79,4;8;295;17,6;20;19,6
21/03/2010 18:00;0;9,2;1020,1;0;79,6;8;218;17,6;20;19,6
21/03/2010 18:01;0,9;9,2;1020,1;0;79,7;8;315;17,6;20;19,6
21/03/2010 18:02;2,9;9,2;1020,2;0;79,8;8;197;17,6;20;19,6
21/03/2010 18:03;2,5;9,2;1020,1;0;80;7;275;17,6;20;19,6
21/03/2010 18:04;1;9,2;1020,2;0;80,2;6;275;17,6;20;19,6
21/03/2010 18:05;2,5;9,2;1020,3;0;80,6;6;167;17,6;20;19,6
21/03/2010 18:06;1,9;9,2;1020,3;0;80,9;6;258;17,6;20;19,6
21/03/2010 18:07;1,8;9,2;1020,2;0;81,1;6;184;17,6;20;19,6
21/03/2010 18:08;1,7;8,8;1020,2;0;81,4;6;248;17,6;20;19,6
21/03/2010 18:09;1,4;8,8;1020,2;0;81,6;6;269;17,6;20;19,6
21/03/2010 18:10;1,1;8,8;1020,2;0;81,7;5;260;17,6;20;19,6
21/03/2010 18:11;0,9;8,8;1020,2;0;82,1;5;230;17,6;20;19,6
21/03/2010 18:12;2,1;8,8;1020,2;0;82,2;6;257;17,6;20;19,6
21/03/2010 18:13;1,2;8,8;1020,3;0;82,6;6;149;17,6;20;19,6
21/03/2010 18:14;1,4;8,8;1020,2;0;82,8;5;215;17,6;20;19,6
21/03/2010 18:15;0,7;8,8;1020,3;0;83;5;223;17,6;20;19,6
21/03/2010 18:16;2,6;8,8;1020,3;0;83,2;5;212;17,6;20;19,6
21/03/2010 18:17;1,5;8,8;1020,3;0;83,3;5;203;17,6;20;19,6
21/03/2010 18:18;2,8;8,8;1020,3;0;83,6;6;234;17,6;20;19,6
21/03/2010 18:19;1,2;8,8;1020,2;0;83,8;6;120;17,6;20;19,6
21/03/2010 18:20;2,8;8,8;1020,2;0;83,9;6;226;17,6;20;19,6
21/03/2010 18:21;1,1;8,8;1020,2;0;84,1;6;146;17,6;20;19,6
21/03/2010 18:22;1,3;8,8;1020,2;0;84,2;6;260;17,6;20;19,6
21/03/2010 18:23;1,9;8,8;1020,2;0;84,3;6;135;17,6;20;19,6
21/03/2010 18:24;1,2;8,8;1020,2;0;84,4;6;216;17,6;20;19,6
21/03/2010 18:25;1,8;8,8;1020,2;0;84,3;5;253;17,6;20;19,6
21/03/2010 18:26;2,1;8,8;1020,3;0;84,5;5;209;17,6;20;19,6
21/03/2010 18:27;1,9;8,8;1020,4;0;84,7;4;200;17,6;20;19,6
21/03/2010 18:28;1,1;8,8;1020,3;0;84,7;4;295;17,6;20;19,6
21/03/2010 18:29;0,8;8,8;1020,4;0;84,8;3;224;17,6;20;19,6
21/03/2010 18:30;3,9;8,8;1020,4;0;84,7;3;256;17,6;20;19,6
21/03/2010 18:31;3,9;8,4;1020,4;0;84,9;3;224;17,6;20;19,6
21/03/2010 18:32;0;8,4;1020,5;0;85;3;243;17,6;20;19,6
21/03/2010 18:33;0,8;8,4;1020,5;0;85,2;3;267;17,6;20;19,6
21/03/2010 18:34;1,2;8,4;1020,5;0;85,3;3;35;17,6;20;19,6
21/03/2010 18:35;2,2;8,4;1020,5;0;85,1;2;227;17,6;20;19,6
21/03/2010 18:36;1,9;8,4;1020,5;0;84,9;2;149;17,6;20;19,6
21/03/2010 18:37;2;8,4;1020,6;0;84,8;3;251;16,9;20;19,6
21/03/2010 18:38;2,6;8,4;1020,5;0;84,9;2;247;16,9;20;19,6
21/03/2010 18:39;0,9;8,4;1020,6;0;84,9;3;156;16,9;20;19,6
21/03/2010 18:40;3;8,4;1020,6;0;84,7;2;173;17,3;20;19,6
21/03/2010 18:41;1,9;8,4;1020,6;0;84,6;2;155;17,3;20;19,6
21/03/2010 18:42;1,6;8,4;1020,6;0;84,6;2;207;17,3;20;19,6
21/03/2010 18:43;0,9;8,4;1020,6;0;84,6;2;193;17,3;20;19,6
21/03/2010 18:44;3,4;8,4;1020,7;0;84,5;2;245;17,3;20;19,6
21/03/2010 18:45;0,9;8,4;1020,7;0;84,5;2;230;17,3;20;19,6
21/03/2010 18:46;2,4;8,4;1020,7;0;84,5;2;244;16,9;20;19,6
21/03/2010 18:47;2,5;8,4;1020,7;0;84,4;2;161;16,9;20;19,6
21/03/2010 18:48;2,1;8,4;1020,7;0;84,3;1;196;16,9;20;19,6
21/03/2010 18:49;0,5;8,4;1020,7;0;84,4;1;79;16,9;20;19,6
21/03/2010 18:50;1,2;8,4;1020,7;0;84,2;1;215;16,9;20;19,6
21/03/2010 18:51;1,4;8,4;1020,8;0;84,2;1;156;16,9;20;19,6
21/03/2010 18:52;1,8;8,4;1020,7;0;84;1;278;16,9;20;19,6
21/03/2010 18:53;0,8;8,4;1020,8;0;84;1;231;16,9;20;19,6
21/03/2010 18:54;3,4;8,4;1020,7;0;83,9;1;254;16,9;20;19,6
21/03/2010 18:55;1,6;8,4;1020,7;0;83,7;1;269;16,9;20;19,6
21/03/2010 18:56;1,3;8,4;1020,8;0;83,8;1;283;16,9;20;19,6
21/03/2010 18:57;0,7;8,4;1020,8;0;83,7;1;166;16,9;20;19,6
21/03/2010 18:58;0,5;8,4;1020,7;0;83,7;1;260;16,9;20;19,6
21/03/2010 18:59;0,6;8,4;1020,7;0;83,7;1;206;16,9;20;19,6
21/03/2010 19:00;2,5;8,4;1020,8;0;83,4;1;210;16,9;20;19,6
21/03/2010 19:01;0;8,4;1020,7;0;83,4;1;117;16,9;20;19,6
21/03/2010 19:02;2;8,4;1020,7;0;83,4;1;282;16,9;20;19,6
21/03/2010 19:03;1,2;8,4;1020,8;0;83,2;1;281;16,9;20;19,6
21/03/2010 19:04;1,3;8,4;1020,8;0;83,2;0;242;16,9;20;19,6
21/03/2010 19:05;1,6;8,4;1020,8;0;83,2;0;291;16,9;20;19,6
21/03/2010 19:06;2,4;8,4;1020,8;0;83,2;0;214;16,9;20;19,6
21/03/2010 19:07;2,9;8,4;1020,8;0;83,2;0;271;16,9;20;19,6
21/03/2010 19:08;1,4;8,4;1020,8;0;83,2;0;250;16,9;20;19,6
21/03/2010 19:09;1,9;8,4;1020,8;0;83,2;0;273;16,9;20;19,6
21/03/2010 19:10;3,5;8,4;1020,7;0;83;0;280;16,9;20;19,6
21/03/2010 19:11;1,2;8,4;1020,8;0;83,1;0;346;16,9;20;19,6
21/03/2010 19:12;0;8,4;1020,8;0;83,1;0;6;16,9;20;19,6
21/03/2010 19:13;0;8,4;1020,8;0;83,1;0;152;16,9;20;19,6
21/03/2010 19:14;0,9;8,4;1020,8;0;82,9;0;259;16,9;20;19,6
21/03/2010 19:15;2,1;8,4;1020,9;0;82,9;0;261;16,9;20;19,6
21/03/2010 19:16;0,5;8,4;1020,8;0;82,7;0;206;16,9;20;19,6
21/03/2010 19:17;1,4;8,4;1020,9;0;82,7;0;178;16,9;20;19,6
21/03/2010 19:18;1,3;8,4;1020,9;0;82,6;0;270;16,9;20;19,6
21/03/2010 19:19;2,8;8,4;1020,9;0;82,6;0;228;16,9;20;19,6
21/03/2010 19:20;2,4;8,4;1020,8;0;82,6;0;262;16,9;20;19,6
21/03/2010 19:21;0,6;8,4;1020,9;0;82,6;0;328;16,9;20;19,6
21/03/2010 19:22;0,9;8,4;1020,9;0;82,7;0;239;16,9;20;19,6
21/03/2010 19:23;0,8;8,4;1020,9;0;82,6;0;320;16,9;20;19,6
21/03/2010 19:24;2;8,4;1020,9;0;82,6;0;257;16,9;20;19,6
21/03/2010 19:25;2,1;8,4;1020,9;0;82,7;0;234;16,9;20;19,6
21/03/2010 19:26;1,8;8,4;1020,9;0;82,7;0;211;16,9;20;19,6
21/03/2010 19:27;0,5;8,4;1020,9;0;82,7;0;138;16,9;20;19,6
21/03/2010 19:28;1,3;8,4;1020,9;0;82,7;0;224;16,9;20;19,6
21/03/2010 19:29;1,3;8,4;1021;0;82,7;0;210;16,9;20;19,6
21/03/2010 19:30;0;8,4;1021;0;82,7;0;245;16,9;20;19,6
21/03/2010 19:31;0,9;8,4;1021;0;82,8;0;229;16,9;20;19,6
21/03/2010 19:32;0,7;8,4;1021;0;82,7;0;210;16,9;20;19,6
21/03/2010 19:33;2,2;8,4;1021;0;82,7;0;221;16,9;20;19,6
21/03/2010 19:34;0,9;8,4;1021;0;82,8;0;254;16,9;20;19,6
21/03/2010 19:35;0,9;8,4;1021;0;82,7;0;214;16,9;20;19,6
